Tweet,sentiment
 nbcnew medic licen oregon doctor refu wear face mask despit ongo coronaviru pandem revo…,Neutral
 uncledoom coronaviru auster got us verg depress make great depress look like vacat oka…,Positive
 nbcnew medic licen oregon doctor refu wear face mask despit ongo coronaviru pandem revo…,Neutral
 paulat messag warn glimp possibl futur might yet avoid If choo,Nagative
 stemplet74 highlight iowa fit prior ignor illinoi everi state right mass…,Storngly Positive
 king5seattl two new kiosk seattl offer free oral test result two thousand four hundr fortyeight hour,Storngly Positive
 lauriegarrett stellar detail report florida gov desanti order downplay cover true extent covid19 i…,Positive
 bymikebak An updat last month 300person wed becam superspread event attend work longterm…,Neutral
 cbseveningnew nfl switch game plan tackl coronaviru pandem sever team multipl player te…,Neutral
san diego counti fall new stayathom order,Neutral
 crulg biden say nobodi pay covid care what’ differ catch coronaviru get cancer—with…,Positive
 cdwgwagov cdw amplifi infrastructur servic busi bitcoin devop coronaviru game amazon blockchain 100daysofcod he…,Positive
 anacabrera omg coronaviru one cau death US week surpass heart disea drsanjaygupta say,Storngly Nagative
 crulg biden say nobodi pay covid care what’ differ catch coronaviru get cancer—with…,Positive
 fox5sandiego break san diego counti resid soon subject new region stayathom order southern californias…,Neutral
 cdwgwagov cdw amplifi infrastructur servic busi bitcoin devop coronaviru game amazon blockchain 100daysofcod he…,Positive
 reutershealth french health author friday report eleven thousand two hundr twentyon new confirm covid19 case past twentyfour hour 12696…,Neutral
 anacabrera omg coronaviru one cau death US week surpass heart disea drsanjaygupta say,Storngly Nagative
poland hungari block eighteen trillion euro worth EU fund includ hundr billion due t…,Nagative
 reuter In silenc greek citi buri coronaviru dead,Neutral
US hou speaker express optim covid19 relief packag via dailystates…,Positive
 carlzimm hospit ohio—befor come surg thanksgiv,Neutral
capublichealth california effect rnumber one hundr fortyon coronaviru coronavirususa…,Neutral
whiteh ref coronaviru If futur US warship look like zumwalt destroy via youtub,Nagative
mainland china report seventeen new covid19 case dec four,Neutral
realoped48 kamalaharri hate inform youther democrat stimulu plan month hel…,Storngly Nagative
Mr armstrong see potenti violent protest blood street april may two thousand twentyon possibl over…,Storngly Nagative
 chrisdaniels5 thank gshlalert ovarena tacomatwinrink share stori today olymp view arena where…,Storngly Positive
 tanganzhu great overview evad review govern issu china medic sector make clear execut fda director…,Storngly Positive
harayana minist anil vij test covid posit two week administ trial dose coronaviru vacc…,Neutral
 reuter mainland china report seventeen new covid19 case dec four,Neutral
Q1 get vaccin placebo coronaviru haryana health minist anil vij test posit H…,Neutral
 thetrxth coronaviru illusionari perfect match gematria evid see right completel…,Storngly Positive
pfizer hello pfizer biontech manag thank much creat vaccin coronaviru done…,Positive
 nigerianewsdesk nigeria record three hundr twentyfour new coronaviru infect,Neutral
interior short list grow coronaviru czar surgeon gener ivanka trump highli mislead lawsuit deposit,Nagative
 mcfaul rememb march trump label ‘a wartim president’ combat coronaviru today left the…,Nagative
 cleavonmd oregon medic board suspend licen oregon Dr steven latulipp At protrump ralli nov said neither…,Nagative
 benazirshah As dec three total three hundr six coronaviru patient admit thirteen public nineteen privat hospit lahor sep…,Positive
 bitcoinconnect We talk ps5 scalper got consol see gt nintendoswitch…,Positive
 bitcoinconnect We talk ps5 scalper got consol see gt nintendoswitch…,Positive
 nikolovsci look cdc document juli twentysix two thousand twenti implement shield approach prevent covid19 infections…,Positive
covid19 allparti meet opposit suggest vaccin given free poor vulnerable…,Positive
 nbcnewyork polic told nbc new york heard bar reopen door said arrest made,Nagative
My six word memoir nyt pl guess,Neutral
 mygovindia aarogya setu app play major role contain spread coronaviru download app today stay updat wi…,Positive
 katherineefoley If like grew coast US especi need read piec elainejgodfrey asid fro…,Positive
 ohmes2 park So dam get test coronaviru employ compani produc play confirm posit wa…,Positive
 lauriegarrett stellar detail report florida gov desanti order downplay cover true extent covid19 i…,Positive
 lauriegarrett whiteh turmoil potu insist elect nobodi pay attn america t…,Nagative
 crulg biden say nobodi pay covid care what’ differ catch coronaviru get cancer—with…,Positive
 ndtv haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
 bachyn “there urgent need address longterm symptom coronaviru hundr thousand american million o…,Positive
 cnntonight son pen obituari father die covid19 critic refu wear piec cloth th…,Storngly Nagative
 ebonyqt If you’r GA stay home🗣 it’ start get real🗣🗣,Neutral
 andyweberncb great step forward usg 🇺🇸effort make last pandem ginkgo ceo jrkelli amp cofound realli st…,Storngly Positive
 bryandawsonusa senat intel chairman senatorburr get intellig brief coronaviru reassur public w…,Neutral
 sohinigr He administ trial dose coronaviru vaccin part third phase trial bharat biotech covaxin https…,Neutral
 discpix ok say get vaccin coronaviru get gun,Positive
 crulg biden say nobodi pay covid care what’ differ catch coronaviru get cancer—with…,Positive
 nhindia thi govt antifarm We demand new law withdrawn say ajaykumarlallu uttarpradesh farmersprotest fa…,Nagative
 rexchapman live kentucki peopl hurt coronaviru hospit capac painkil heroin unemploy No relief…,Storngly Nagative
 benazirshah “minarepakistan nation heritag cannot use activ deputi commiss lahor asser…,Neutral
 carlquintanilla kudlow say coronaviru pandem could slow US economi next year reuter,Neutral
 democracynow california farmwork infect coronaviru three time rate,Neutral
 maddow coronaviru trace wastewat massachusett treatment plant catchment area includ boston look compar t…,Neutral
 lauriegarrett stellar detail report florida gov desanti order downplay cover true extent covid19 i…,Positive
 ndtv haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
 handmaidalberta well alberta done less noth isn’t look good ableg abpoli,Storngly Positive
 drericd US coronaviru surg sinc octob two thousand twenti maskup folk We haven’t even seen worst yet We damn screw covi…,Storngly Nagative
 noonelovesmenow israel creat Im not go take,Neutral
 ohmes2 park So dam get test coronaviru employ compani produc play confirm posit wa…,Positive
 radhikasan haryana health min anil vij administ trial dose covaxin test posit 🤦🏽‍♀️😦,Neutral
punjab govern reopen field hospit set earlier coronaviru patient lahore’ expo cent…,Neutral
 findingverac FL gov ron desanti stalwart trumpit reportedli tri suppress neg inform statu the…,Neutral
biden predict bleak futur If congress doesnt act On covid19 aid,Neutral
 dryasminrashid lahor coronaviru posit case increa three ten call oper three hundr bed expo centr f…,Neutral
 amyklobuchar My dad husband got coronaviru year recov forev thank cannot…,Positive
 cnnpr cnn’ pamelabrowncnn pen ope discuss imposs tragic circumst lose love one covid and…,Nagative
 nytim devast deadlier second wave coronaviru case swept across europ govern reinstat fall lockdown the…,Neutral
 covidnewsbymib indiafightscorona 📍follow three step protect famili coronavirus👇 1⃣ avoid covid1…,Positive
 ndtv haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
chhsagenc california effect rnumber one hundr fortyon coronaviru coronavirususa…,Neutral
stayathom order issu san francisco bay area ahead state mandat covid19 coronaviru stayhome…,Neutral
whiteh ref coronaviru scrap uss bonhomm richard onli option left US navi investiga…,Neutral
 wef readi schiphol airport gear chill vaccin cargo covid19 vaccin,Neutral
 fullfact uk approv pfizer covid vaccin made regul one hundr seventyfour human medicin regul two thousand twelv not…,Neutral
 cleavonmd oregon medic board suspend licen oregon Dr steven latulipp At protrump ralli nov said neither…,Nagative
thi govt antifarm We demand new law withdrawn say ajaykumarlallu uttarpradesh…,Nagative
alert oregon doctor licen revok refu wear mask pandem global pandem new …,Neutral
 ndtv haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
 anshuman1tiwari haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
 amysiskind anoth week gone mcconnel get away not bring coronaviru relief bill senat floor…,Nagative
 wef readi schiphol airport gear chill vaccin cargo covid19 vaccin,Neutral
 oznzusukca gun wuhan wuhancoronaviru coronaviru 武汉肺炎 武汉疫情 china chinacoronaviru viru,Nagative
 busi bloomberg fifti thank presid tsai ingwen taiwan popul twentythr million peopl six hundr coronav…,Positive
 drlimengyan1 On 2nd dec tucker carlson tonight interview chine virologist Dr limeng yan fled countri me…,Neutral
 lauriegarrett stellar detail report florida gov desanti order downplay cover true extent covid19 i…,Positive
 amyklobuchar My dad husband got coronaviru year recov forev thank cannot…,Positive
 nytim devast deadlier second wave coronaviru case swept across europ govern reinstat fall lockdown the…,Neutral
 washingtonpost As pandem tear california counti begin shutdown,Neutral
ralli draw folk mistakenli believ 5G cau viru took fire anthem singer to…,Nagative
