Tweet,sentiment
 bryandawsonusa while senat intel chairman senatorburr get intellig brief coronaviru reassur public w…,Neutral
 ebonyqt If you’r GA stay home🗣 it’ start get real🗣🗣,Neutral
 cbs8 san diego counti move new stayathom order region icu capac dip 15 friday accord stat…,Neutral
 radhikasan haryana health min anil vij administ trial dose covaxin test posit 🤦🏽‍♀️😦,Neutral
 fox5sandiego break san diego counti resid soon subject new region stayathom order southern californias…,Neutral
 lauriegarrett with whitehous turmoil potu insist elect nobodi pay attn america t…,Negative
 ndtv haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
with vaccin way mexico see ‘begin end’ pandem malay mail mexico citi dec five — mexico…,Neutral
coronaviruscovid19 • Re coronaviru covid19 new just check daughter In US test pos…,Neutral
coronaviruscovid19 • Re coronaviru covid19 new how thai author know whether not thai nati…,Neutral
coronaviruscovid19 • Re coronaviru covid19 new If thai covid whilst countri hav…,Neutral
 crulg biden say nobodi pay covid care but what’ differ catch coronaviru get cancer—with…,Positive
A teenag found coronaviru record tri starbuck drink tiktok,Neutral
 cnn son pen obituari father die covid19 critic refus wear piec cloth fac…,Strongly Negative
 muhurikenya thread 1thi face polic brutal coronaviru curfew man comatos state seven mo…,Strongly Negative
 ktla lo angel counti confirm 8860 new covid19 case sixti addit fatal total 430000 infect 7…,Strongly Negative
US maryland polic stop covid19infect child board flight via dailystates…,Negative
 reuter mainland china report seventeen new covid19 case dec four,Neutral
santa adjust new normal amid coronaviru pandem,Neutral
 uptoph understand clinic featur coronaviru diseas two thousand nineteen from perspect age systemat review meta…,Neutral
 crulg biden say nobodi pay covid care but what’ differ catch coronaviru get cancer—with…,Positive
 elleprovocateur In law coercion codifi duress crime such action use leverag forc victim act a…,Strongly Negative
wendellbogl misstrissy5 claytravi serious wendel i’m tri honest convers whi call tha…,Positive
florida investig find governor misl public covid case rose,Neutral
 resisterch matt gaetz excit maskfre parti young republican gaetz appear featur guest new Y…,Neutral
 bnodesk break US report nearli 225000 new coronaviru case set new record,Neutral
alert covid19 relief what tabl congress seek deal global pandem new coronaviru covid19…,Positive
“biolog fundament messi alway get heart attack neurolog event toxicities…,Negative
 ndtv haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
 nbcnew “it’ not late us someth this” Dr fauci said urg american care travel…,Positive
 lauriegarrett stellar detail report florida gov desanti order downplay cover true extent covid19 i…,Positive
 crulg biden say nobodi pay covid care but what’ differ catch coronaviru get cancer—with…,Positive
year crazi rememb day post coronaviru meme januari whole thing blew up…,Neutral
 erictopol better way late never,Positive
 ndtv haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
 duzubudur while abba lisani yusuf kari south azerbaijani polit activist coronaviru infect despit c…,Neutral
 fullfact the uk approv pfizer covid vaccin made regul one hundr seventyfour human medicin regul 2012 not…,Neutral
haryana minist took trial dose covaxin test posit covid19 covaxin coronaviru covid19,Neutral
 news24 research say could gamechang govern hand sanitis guidelin health24com,Positive
 oregonian oregon doctor licens suspend say staff don’t wear mask,Negative
 hornik If you’v gone bathroom penn station not worri what’ coronaviru vaccin,Neutral
 bitcoinconnect save fifti select digit game cyber deal sale see more here gt nintendos…,Strongly Positive
 lauriegarrett stellar detail report florida gov desanti order downplay cover true extent covid19 i…,Positive
irrespect reduct covid nineteen case We havana specialist hospit zero toler polici tow…,Neutral
the vaccin IS scam moderna boss say covid19 vaccin not proven stop spread viru moderna’ coronavirus…,Negative
 zoylodigihealth high blood pressur uncontrol may increas risk covid19 infect here tip help ou…,Positive
new articl astrazeneca coronaviru new roundup novemb 28decemb 4 publish fintech zoom …,Neutral
share indian express android app click download,Neutral
 msnbc the medic licens oregon doctor refus wear face mask despit ongo coronaviru pandem revoke…,Neutral
 bymikebak An updat last month 300person wed becam superspread event some attende work longterm…,Neutral
stay safe tweep stay home yeah total get isn’t easi it’ necessari keepcalmandwearamask😷,Strongly Positive
 romancingnop mitch mcconnel walk away negoti coronaviru relief octob nanci pelosi continu work stev…,Positive
 jayrosennyu that one new tone tuesday trump chang tone get real coronaviru threat said AP trump…,Strongly Negative
jalicat dsdr2011 pagop kerrikupecdoj dniratcliff dhswolf secazar homelandken jimjordan briankempga D…,Neutral
 seangreene89 some california coronaviru number friday ◦ 22369 new case report singleday record ◦ two hundr four death reported…,Strongly Negative
“we’r see cdc public health institut awaken politicsinduc coma”,Neutral
 alexwitzleben switzerland rile alpin neighbour keep ski resort open ski becom unlik bitter poli…,Negative
switzerland rile alpin neighbour keep ski resort open ski becom unlik bitter…,Neutral
 msnbc the medic licens oregon doctor refus wear face mask despit ongo coronaviru pandem revoke…,Neutral
 bitcoinconnect call Of duti black op cold war price drop for ps5 xbox seri version At walmart see more here gt,Strongly Negative
 sportscent karlanthoni town open he’ continu process death mother six famili member w…,Strongly Negative
 king5seattl two new kiosk seattl offer free oral test result 2448 hour,Strongly Positive
 cleavonmd the oregon medic board suspend licens oregon Dr steven latulipp At protrump ralli nov said neither…,Negative
 adosgriev more peopl get reinfect covid19 alreadi coronaviru you could get via natgeo https…,Neutral
 ndtv haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
 lauriegarrett stellar detail report florida gov desanti order downplay cover true extent covid19 i…,Positive
cdc advis univers mask indoor US covid death break record via pdp,Strongly Negative
PM modi say india better equip vaccin mass coronaviru vaccin,Positive
 dnarnauni cool 📹 maxplancksocieti 🔬 electron micrograph spike protein sarscov2 academictwi…,Positive
 varneyco As restaur prepar shutdown cakebossbuddi say owner come pivot plan ensur fin…,Neutral
13664 pcr test conduct sri lanka yesterday lka srilanka DN dailynew ancl lakehousedigital…,Neutral
 rexhuppk coronaviru come tomorrow night’ trump ralli georgia,Neutral
 reuter mexico regist 12127 new coronaviru case six hundr nineti death,Neutral
cn coronavirusorder1 losangel,Neutral
 nytmetro music venu throughout citi say hang thread shutter nearli nine month scant reven…,Neutral
cash lifelin food drink wholesal struggl due coronaviru restrict,Neutral
cash lifelin food drink wholesal struggl due coronaviru restrict,Neutral
He administ trial dose coronaviru vaccin part third phase trial bharat biotechs…,Neutral
lawmak tri help million california resid receiv unemploy benefit v…,Strongly Positive
 ohmes2 park So dam get test coronaviru employe compani produc play confirm posit she wa…,Positive
socal shut midnight sunday 1227 earliest,Neutral
 drsimonegold pandem vs casedem base upon twentyfour death but name 4544 new “cases” mayor garcetti not legal exec…,Negative
 seattletim two new selfadminist oral coronaviru test site open seattleit northgat central district…,Neutral
 crulg biden say nobodi pay covid care but what’ differ catch coronaviru get cancer—with…,Positive
 lotusoak2 the presid tanzania didnt trust who fake test sampl sent laboratori they sampl pap…,Negative
kivrin1978 erictopol the fata wide avail easi verifi howev mayb Im bias i…,Negative
 lauriegarrett stellar detail report florida gov desanti order downplay cover true extent covid19 i…,Positive
 ndtv haryana health minist anil vij given trial dose coronaviru vaccin last month test posit,Neutral
 wburdebbeck two mass prison hospit with covid19 die day after be grant medic parol wbur new,Strongly Negative
 shomariston maryland coupl beat odd beat coronaviru joe levin 98 hi wife betti 100 they’r both…,Negative
spdustin don’t know much info avail state victoria australia we’v triple…,Neutral
 naomirwolf “the risk children die malaria pneumonia diarrhoea develop countri spiral due pandemic…,Strongly Negative
 nherwho So compani cant even make pure honey made coronil combat coronaviru let sink,Negative
 nbcla ‘peopl are have veri veri hard time maintain recoveri pandem drug addict specialist say,Negative
mosativa wrong placement invert comma coz coronaviru,Negative
 cleavonmd the oregon medic board suspend licens oregon Dr steven latulipp At protrump ralli nov said neither…,Negative
germany’ confirm coronaviru case rise 23318,Neutral
 cleavonmd the oregon medic board suspend licens oregon Dr steven latulipp At protrump ralli nov said neither…,Negative
the new patient includ two domest case thirteen state quarantin four not quarantin d…,Neutral
 wef were readi schiphol airport gear chill vaccin cargo covid19 vaccin,Neutral
 cbsla restaur owner forc shut coronaviru restrict frustrat film crew abl s…,Negative
 jamft there noth big purpl minion like better micromanag calgarian He love order us around wer…,Strongly Positive
 garethport new figur show billionair gain trillion dollar sinc begin pandem No that not t…,Positive
oper warp speed,Neutral
process sampl three patient jashor district hospit shown live the…,Neutral
